intent_code,subintent_code,subintent_name,input,vehicle_state,ASSISTANT_MODE,source,note,seed_input,persona_id,persona_name,model
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, bỏ điểm dừng chợ Bến Thành ra khỏi hành trình cho tôi.",parking,balance,persona:0164,,Xóa điểm dừng ở chợ Bến Thành khỏi hành trình.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, lập tuyến đi sân bay Nội Bài, ưu tiên đường cao tốc cho tôi.",parking,proactive,persona:0164,,Lập tuyến đến sân bay Nội Bài và ưu tiên đường cao tốc.,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Còn bao lâu nữa tới?,driving,quiet,persona:0164,,Còn bao lâu nữa thì tới nơi?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, phía trước giao thông thế nào?",driving,balance,persona:0164,,Tình hình giao thông phía trước thế nào?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, mấy giờ tôi tới được sân bay?",driving,proactive,persona:0164,,Mấy giờ tôi sẽ đến sân bay?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Nếu đi ngay bây giờ thì bao lâu tới công ty?,parking,quiet,persona:0164,,"Xe đang đỗ đây, nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty?",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, kiểm tra giao thông đến sân bay và cho tôi biết giờ đến dự kiến.",parking,balance,persona:0164,,"Trước khi đi, kiểm tra giúp tôi tình hình giao thông đến sân bay và giờ đến dự kiến.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Vita, xuất phát ngay thì mấy giờ tới trung tâm hội nghị?",parking,proactive,persona:0164,,Nếu xuất phát ngay thì mấy giờ tôi tới trung tâm hội nghị?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Sắp tới rồi, bật hướng dẫn vào bãi đỗ đi.",driving,quiet,persona:0164,,"Tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, gần tới rồi, chỉ đường vào bãi đỗ xe cho tôi.",driving,balance,persona:0164,,"Gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, sắp tới khách sạn rồi, hướng dẫn tôi vào khu đón trả khách.",driving,proactive,persona:0164,,"Tôi sắp tới khách sạn, hướng dẫn tôi vào khu đón trả khách nhé.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Đỗ xong rồi, kết thúc hành trình đi.",parking,quiet,persona:0164,,"Tôi đã đỗ xe rồi, kết thúc hành trình nhé.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, đỗ xe xong rồi, kết thúc chuyến đi cho tôi.",parking,balance,persona:0164,,"Tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Vita, tới nơi rồi, lưu vị trí đỗ xe này lại cho tôi.",parking,proactive,persona:0164,,"Đến nơi rồi, lưu vị trí đỗ xe này giúp tôi.",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Huế có món gì nổi tiếng?,driving,quiet,persona:0164,,Huế nổi tiếng với món ăn nào?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, phố cổ Hội An có gì đặc sắc?",driving,balance,persona:0164,,Phố cổ Hội An có gì đặc sắc vậy?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, Đà Lạt mùa này có đặc sản gì đáng thử không?",driving,proactive,persona:0164,,Đà Lạt mùa này có đặc sản gì đáng thử?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Chợ Bến Thành xây từ năm nào?,parking,quiet,persona:0164,,Chợ Bến Thành được xây từ bao giờ?,0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, Tràng An ở Ninh Bình có gì nổi bật?",parking,balance,persona:0164,,"Ở Ninh Bình, Tràng An có gì nổi bật?",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Vita, tôi đang ở Sa Pa, buổi tối đây có gì hay không?",parking,proactive,persona:0164,,"Tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",0164,Nisha Iyer,openrouter/ag/claude-opus-4-6-thinking
journey_navigation_places,destination_poi,Tìm điểm đến/POI,Busca el punto de repostaje más cercano.,driving,quiet,persona:0190,,Dẫn đường đến trạm xăng gần nhất.,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,destination_poi,Tìm điểm đến/POI,Localiza un sitio de pho en el radio actual y enruta hacia allá.,driving,balance,persona:0190,,Tìm một quán phở gần đây rồi dẫn đường tới đó.,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,destination_poi,Tìm điểm đến/POI,Fija las coordenadas de un parking cerca del mercado Ben Thanh.,driving,proactive,persona:0190,,Đưa tôi đến bãi đỗ xe gần chợ Bến Thành.,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,destination_poi,Tìm điểm đến/POI,Muestra cafeterías en este perímetro.,parking,quiet,persona:0190,,Tìm một quán cà phê gần đây để tôi đến.,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,destination_poi,Tìm điểm đến/POI,Inicia la navegación hacia el Museo de los Vestigios de la Guerra de Vietnam.,parking,balance,persona:0190,,Dẫn đường đến Bảo tàng Chứng tích Chiến tranh.,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,destination_poi,Tìm điểm đến/POI,Rastrea restaurantes de gastronomía local en esta zona para almorzar.,parking,proactive,persona:0190,,Tìm giúp tôi một nhà hàng Việt Nam gần đây để ăn trưa.,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,route_management,Lập và thay đổi tuyến,Recalcula el itinerario excluyendo las vías de peaje y autopistas.,driving,quiet,persona:0190,,Đổi tuyến hiện tại sang đường tránh cao tốc.,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,route_management,Lập và thay đổi tuyến,Optimiza la ruta actual para minimizar la congestión del tráfico.,driving,balance,persona:0190,,Đổi tuyến hiện tại sang đường ít ùn tắc hơn giúp tôi.,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,route_management,Lập và thay đổi tuyến,Inserta la Oficina Central de Correos como waypoint en el trayecto activo.,driving,proactive,persona:0190,,Thêm Bưu điện Trung tâm Thành phố làm điểm dừng trên tuyến hiện tại.,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,route_management,Lập và thay đổi tuyến,Genera la ruta desde este punto hasta el lago Hoan Kiem.,parking,quiet,persona:0190,,Lập tuyến từ đây đến Hồ Hoàn Kiếm.,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,route_management,Lập và thay đổi tuyến,Elimina el waypoint del mercado Ben Thanh de la ruta programada.,parking,balance,persona:0190,,Xóa điểm dừng ở chợ Bến Thành khỏi hành trình.,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,route_management,Lập và thay đổi tuyến,Configura la ruta al aeropuerto de Noi Bai priorizando vías rápidas.,parking,proactive,persona:0190,,Lập tuyến đến sân bay Nội Bài và ưu tiên đường cao tốc.,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Dame el ETA al destino.,driving,quiet,persona:0190,,Còn bao lâu nữa thì tới nơi?,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Reporta la densidad del tráfico en el vector actual.,driving,balance,persona:0190,,Tình hình giao thông phía trước thế nào?,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Confirma la hora estimada de llegada a la terminal del aeropuerto.,driving,proactive,persona:0190,,Mấy giờ tôi sẽ đến sân bay?,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Calcula el tiempo de tránsito hacia la oficina si arranco el motor ahora.,parking,quiet,persona:0190,,"Xe đang đỗ đây, nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty?",0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Analiza la telemetría del tráfico y el ETA hacia el aeropuerto antes de iniciar la marcha.,parking,balance,persona:0190,,"Trước khi đi, kiểm tra giúp tôi tình hình giao thông đến sân bay và giờ đến dự kiến.",0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Proyecta la hora de llegada al centro de convenciones asumiendo salida inmediata.,parking,proactive,persona:0190,,Nếu xuất phát ngay thì mấy giờ tôi tới trung tâm hội nghị?,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Activa la asistencia de aproximación para el estacionamiento del edificio.,driving,quiet,persona:0190,,"Tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Muestra el vector de entrada al parking del destino final.,driving,balance,persona:0190,,"Gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Enruta hacia la zona de carga y descarga del hotel.,driving,proactive,persona:0190,,"Tôi sắp tới khách sạn, hướng dẫn tôi vào khu đón trả khách nhé.",0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Finaliza la sesión de navegación actual.,parking,quiet,persona:0190,,"Tôi đã đỗ xe rồi, kết thúc hành trình nhé.",0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Cierra el itinerario activo, vehículo estacionado.",parking,balance,persona:0190,,"Tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Registra las coordenadas actuales como punto de estacionamiento.,parking,proactive,persona:0190,,"Đến nơi rồi, lưu vị trí đỗ xe này giúp tôi.",0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Enumera la gastronomía representativa de la región de Hue.,driving,quiet,persona:0190,,Huế nổi tiếng với món ăn nào?,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Extrae los puntos de interés histórico del casco antiguo de Hoi An.,driving,balance,persona:0190,,Phố cổ Hội An có gì đặc sắc vậy?,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Identifica los productos estacionales relevantes en Da Lat.,driving,proactive,persona:0190,,Đà Lạt mùa này có đặc sản gì đáng thử?,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Proporciona el año de construcción de la infraestructura del mercado Ben Thanh.,parking,quiet,persona:0190,,Chợ Bến Thành được xây từ bao giờ?,0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Resume las características geológicas y turísticas de Trang An en Ninh Binh.,parking,balance,persona:0190,,"Ở Ninh Bình, Tràng An có gì nổi bật?",0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Lista las actividades operativas en Sa Pa durante el horario nocturno.,parking,proactive,persona:0190,,"Tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",0190,Rizal Putra,openrouter/ag/gemini-3.1-pro-low
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"En yakın benzinliğe rota oluştur, hemen.",driving,quiet,persona:0007,,Dẫn đường đến trạm xăng gần nhất.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,destination_poi,Tìm điểm đến/POI,Yakındaki bir pho restoranını bul ve hemen oraya rota başlat.,driving,balance,persona:0007,,Tìm một quán phở gần đây rồi dẫn đường tới đó.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Beni Bến Thành Pazarı civarındaki otoparka götür, oyalanma.",driving,proactive,persona:0007,,Đưa tôi đến bãi đỗ xe gần chợ Bến Thành.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Yakında bir kafe bul, hemen oraya gidelim.",parking,quiet,persona:0007,,Tìm một quán cà phê gần đây để tôi đến.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,destination_poi,Tìm điểm đến/POI,Savaş Kalıntıları Müzesi'ne yol tarifi ver.,parking,balance,persona:0007,,Dẫn đường đến Bảo tàng Chứng tích Chiến tranh.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Öğle yemeği için civardaki bir Vietnam restoranını bul, bekletme.",parking,proactive,persona:0007,,Tìm giúp tôi một nhà hàng Việt Nam gần đây để ăn trưa.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Rotayı değiştir, otoyolları kullanma.",driving,quiet,persona:0007,,Đổi tuyến hiện tại sang đường tránh cao tốc.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Trafiğin daha az olduğu başka bir yola geç, acele et.",driving,balance,persona:0007,,Đổi tuyến hiện tại sang đường ít ùn tắc hơn giúp tôi.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,route_management,Lập và thay đổi tuyến,Şehir Merkez Postanesi'ni mevcut rotaya durak olarak ekle.,driving,proactive,persona:0007,,Thêm Bưu điện Trung tâm Thành phố làm điểm dừng trên tuyến hiện tại.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,route_management,Lập và thay đổi tuyến,Buradan Hoàn Kiếm Gölü'ne rota oluştur.,parking,quiet,persona:0007,,Lập tuyến từ đây đến Hồ Hoàn Kiếm.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,route_management,Lập và thay đổi tuyến,Bến Thành Pazarı durağını rotadan derhal sil.,parking,balance,persona:0007,,Xóa điểm dừng ở chợ Bến Thành khỏi hành trình.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,route_management,Lập và thay đổi tuyến,Nội Bài Havalimanı'na otoyol öncelikli bir rota ayarla.,parking,proactive,persona:0007,,Lập tuyến đến sân bay Nội Bài và ưu tiên đường cao tốc.,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Varışa ne kadar kaldı?,driving,quiet,persona:0007,,Còn bao lâu nữa thì tới nơi?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),"Önümüzdeki yolun trafik durumu nasıl, söyle.",driving,balance,persona:0007,,Tình hình giao thông phía trước thế nào?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Saat kaçta havalimanında olacağım?,driving,proactive,persona:0007,,Mấy giờ tôi sẽ đến sân bay?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Şimdi çıkarsam şirkete varmam ne kadar sürer?,parking,quiet,persona:0007,,"Xe đang đỗ đây, nếu khởi hành bây giờ thì bao lâu nữa tôi đến công ty?",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Havalimanı trafiğini ve tahmini varış saatini hemen kontrol et.,parking,balance,persona:0007,,"Trước khi đi, kiểm tra giúp tôi tình hình giao thông đến sân bay và giờ đến dự kiến.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,traffic_eta,Giao thông và thời gian dự kiến đến nơi (ETA),Hemen yola çıksam kongre merkezine saat kaçta ulaşırım?,parking,proactive,persona:0007,,Nếu xuất phát ngay thì mấy giờ tôi tới trung tâm hội nghị?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Yaklaştım, binanın otopark girişini hemen göster.",driving,quiet,persona:0007,,"Tôi sắp đến rồi, bật hướng dẫn vào bãi đỗ của tòa nhà nhé.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,Hedefteki otoparka giden yolu tarif et.,driving,balance,persona:0007,,"Gần tới nơi rồi, chỉ đường vào bãi đỗ xe tại điểm đến giúp tôi.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Otele varmak üzereyim, yolcu indirme alanına yönlendir beni.",driving,proactive,persona:0007,,"Tôi sắp tới khách sạn, hướng dẫn tôi vào khu đón trả khách nhé.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Park ettim, rotayı sonlandır.",parking,quiet,persona:0007,,"Tôi đã đỗ xe rồi, kết thúc hành trình nhé.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Aracı park ettim, sürüşü bitir artık.",parking,balance,persona:0007,,"Tôi đỗ xe xong rồi, kết thúc chuyến đi giúp tôi.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,parking_arrival,Đỗ xe/đến nơi,"Geldik, bu park yerini hemen kaydet.",parking,proactive,persona:0007,,"Đến nơi rồi, lưu vị trí đỗ xe này giúp tôi.",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Huế'nin hangi yemekleri meşhur?,driving,quiet,persona:0007,,Huế nổi tiếng với món ăn nào?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Hội An Antik Kenti'nde görülmeye değer ne var?,driving,balance,persona:0007,,Phố cổ Hội An có gì đặc sắc vậy?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Bu mevsimde Đà Lạt'ta hangi lezzetleri denemek lazım?,driving,proactive,persona:0007,,Đà Lạt mùa này có đặc sản gì đáng thử?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,Bến Thành Pazarı ne zaman inşa edilmiş?,parking,quiet,persona:0007,,Chợ Bến Thành được xây từ bao giờ?,0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Ninh Bình'deki Tràng An'ın olayı nedir, nesi meşhur?",parking,balance,persona:0007,,"Ở Ninh Bình, Tràng An có gì nổi bật?",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,local_travel_information,Thông tin địa phương/du lịch,"Sa Pa'dayım, bu akşam burada yapacak düzgün bir şeyler söyle.",parking,proactive,persona:0007,,"Tôi đang đỗ xe ở Sa Pa, buổi tối ở đây có gì thú vị?",0007,Layla Haddad,openrouter/ag/gemini-3.7-flash-high
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, navigate to the nearest petrol station.",driving,quiet,persona:0029,,Dẫn đường đến trạm xăng gần nhất.,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, find a pho restaurant nearby and get me directions.",driving,balance,persona:0029,,Tìm một quán phở gần đây rồi dẫn đường tới đó.,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, find me a car park near Ben Thanh Market and take me there.",driving,proactive,persona:0029,,Đưa tôi đến bãi đỗ xe gần chợ Bến Thành.,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, find a cafe nearby I can drive to.",parking,quiet,persona:0029,,Tìm một quán cà phê gần đây để tôi đến.,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, navigate to the War Remnants Museum.",parking,balance,persona:0029,,Dẫn đường đến Bảo tàng Chứng tích Chiến tranh.,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,destination_poi,Tìm điểm đến/POI,"Vita, find me a good Vietnamese restaurant nearby for lunch and give me options.",parking,proactive,persona:0029,,Tìm giúp tôi một nhà hàng Việt Nam gần đây để ăn trưa.,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, reroute to avoid the motorway.",driving,quiet,persona:0029,,Đổi tuyến hiện tại sang đường tránh cao tốc.,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, switch to a route with less traffic.",driving,balance,persona:0029,,Đổi tuyến hiện tại sang đường ít ùn tắc hơn giúp tôi.,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, add the Central Post Office as a stop on my current route.",driving,proactive,persona:0029,,Thêm Bưu điện Trung tâm Thành phố làm điểm dừng trên tuyến hiện tại.,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, set up a route from here to Hoan Kiem Lake.",parking,quiet,persona:0029,,Lập tuyến từ đây đến Hồ Hoàn Kiếm.,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
journey_navigation_places,route_management,Lập và thay đổi tuyến,"Vita, remove Ben Thanh Market from the itinerary.",parking,balance,persona:0029,,Xóa điểm dừng ở chợ Bến Thành khỏi hành trình.,0029,Liam Murphy,openrouter/ag/claude-sonnet-4-6
